"fecha_dato","ncodpers","ind_empleado","pais_residencia","sexo","age","fecha_alta","ind_nuevo","antiguedad","indrel","ult_fec_cli_1t","indrel_1mes","tiprel_1mes","indresi","indext","conyuemp","canal_entrada","indfall","tipodom","cod_prov","nomprov","ind_actividad_cliente","renta","segmento","ind_ahor_fin_ult1","ind_aval_fin_ult1","ind_cco_fin_ult1","ind_cder_fin_ult1","ind_cno_fin_ult1","ind_ctju_fin_ult1","ind_ctma_fin_ult1","ind_ctop_fin_ult1","ind_ctpp_fin_ult1","ind_deco_fin_ult1","ind_deme_fin_ult1","ind_dela_fin_ult1","ind_ecue_fin_ult1","ind_fond_fin_ult1","ind_hip_fin_ult1","ind_plan_fin_ult1","ind_pres_fin_ult1","ind_reca_fin_ult1","ind_tjcr_fin_ult1","ind_valo_fin_ult1","ind_viv_fin_ult1","ind_nomina_ult1","ind_nom_pens_ult1","ind_recibo_ult1"
2015-01-28,1024579,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,157832.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024580,N,ES,V, 27,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,30,"MURCIA", 0,33025.11,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024563,N,ES,V, 27,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,159468.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024581,N,ES,H, 25,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,27,"LUGO", 1,79152.15,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024562,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,308994.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024560,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,11,"CADIZ", 1,53772.84,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024545,N,ES,H, 25,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,56582.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024546,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,29,"MALAGA", 0,88378.86,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024547,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,93021.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024548,N,ES,H, 24,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,79363.04999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024549,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,64327.26,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024550,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1, 8,"BARCELONA", 1,189173.7,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024551,N,ES,H, 28,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,113400.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024552,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,25,"LERIDA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024553,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1024554,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,41,"SEVILLA", 1,69950.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024555,N,ES,H, 25,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,27,"LUGO", 1,47478.09,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024556,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024557,N,ES,V, 26,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,58194.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024558,N,ES,V, 25,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,105271.35,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024559,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,132323.43,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024561,N,ES,H, 24,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,89922.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024544,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,127539.33,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024582,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,11,"CADIZ", 1,90780.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024584,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,17,"GIRONA", 1,332442.69,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024609,N,ES,V, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024610,N,ES,V, 26,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,80072.81999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024611,N,ES,V, 25,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,49259.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024612,N,ES,V, 26,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,25,"LERIDA", 0,56142.42,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024613,N,ES,V, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,41,"SEVILLA", 1,108770.01,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024614,N,ES,H, 24,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,30,"MURCIA", 1,42410.61,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1024615,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,39,"CANTABRIA", 1,82299.45000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024616,N,ES,H, 26,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,143477.13,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024617,N,ES,H, 24,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,217596.93,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024618,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,232387.95,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024621,N,ES,V, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,41,"SEVILLA", 1,85788.56999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1024622,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,39,"CANTABRIA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024623,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,27,"LUGO", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1024624,N,ES,H, 24,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,487106.52,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024625,N,ES,H, 25,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,519854.13,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024607,N,ES,V, 29,2012-07-18, 0,     36, 1,,1,A,S,N,,KAT,N, 1,28,"MADRID", 1,377053.38,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 1, 1,1
2015-01-28,1024583,N,ES,H, 25,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,33,"ASTURIAS", 0,120020.07,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024606,N,ES,H, 29,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024603,N,ES,H, 27,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,41,"SEVILLA", 0,201338.52,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024585,N,ES,V, 23,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024586,N,ES,V, 25,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1, 8,"BARCELONA", 1,85604.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024587,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,39,"CANTABRIA", 0,135397.53,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024588,N,ES,V, 23,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,70086.33,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024589,N,ES,H, 25,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,177188.46,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024590,N,ES,V, 26,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 1,61068.56999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024591,N,ES,V, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024592,N,ES,V, 25,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024593,N,ES,V, 27,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,134849.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024594,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,41,"SEVILLA", 0,267803.16000000003,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024596,N,ES,H, 30,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024597,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,39,"CANTABRIA", 1,58371.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024598,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1, 8,"BARCELONA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024600,N,ES,V, 26,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,131962.29,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024601,N,ES,H, 24,2012-07-18, 0,     36, 1,,1,I,S,N,,KHE,N, 1,30,"MURCIA", 0,64261.23,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024604,N,ES,H, 23,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,54823.77,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024629,N,ES,V, 35,2012-07-18, 0,     36, 1,,1,A,S,N,,KHE,N, 1,30,"MURCIA", 1,43699.59,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024543,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,30,"MURCIA", 1,75850.35,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1024541,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,134535.90000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024484,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024485,N,ES,V, 24,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024486,N,ES,V, 24,2012-07-18, 0,     36, 1,,1.0,I,S,S,,KHE,N, 1, 8,"BARCELONA", 0,155634.72,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024488,N,ES,H, 48,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,143408.76,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024489,N,ES,V, 24,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,26049.840000000004,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024490,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,S,,KHE,N, 1,29,"MALAGA", 0,124341.27,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024491,N,ES,V, 44,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 1,260088.57,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024492,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,12,"CASTELLON", 1,145739.55,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024493,N,ES,V, 24,2012-07-18, 0,     36, 1,,1.0,I,S,S,,KHE,N, 1,36,"PONTEVEDRA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024494,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,75242.01,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024495,N,ES,V, 61,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,56969.94,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024496,N,ES,H, 24,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,91187.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024497,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,43,"TARRAGONA", 0,131446.34999999998,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024498,N,ES,H, 25,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,330579.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024500,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1, 8,"BARCELONA", 1,86682.12,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024483,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 1,413280.3000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024501,N,ES,V, 32,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,112687.92,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024482,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024480,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,29,"MALAGA", 0,56961.39,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024464,N,ES,V, 24,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,65005.62,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024465,N,ES,V, 26,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,148464.99,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024466,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,43,"TARRAGONA", 1,162237.45,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024467,N,ES,V, 34,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024468,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,248946.12,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024469,N,ES,H, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,62106.27,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024470,,,, NA,,NA,     NA,NA,,,,,,,,,NA,NA,"",NA,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024471,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,175515.36000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024472,N,ES,H, 26,2012-07-18, 0,     36, 1,,1.0,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1024473,N,ES,V, 24,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,67793.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024474,N,ES,V, 30,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,115650.42,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024475,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,154774.56,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024476,N,ES,V, 23,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,208199.31,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024478,N,ES,V, 26,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1, 8,"BARCELONA", 1,71542.29000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1024479,N,ES,V, 25,2012-07-18, 0,     36, 1,,1.0,I,S,N,,KHE,N, 1,30,"MURCIA", 0,49429.5,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
