employee_index,country_residence,gender,age,contract_length,new_customer_index,seniority_months,primary_customer_status,customer_type_start_month,customer_relation_type,residence_index,foreigner_index,join_channel,deceased_index,province_name,gross_income,customer_segment,fixed_deposits,loan,credit_card_debit_card,account
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,100627.88999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,88332.78,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,119895.24,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,LERIDA,134639.19,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,106370.52,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,34.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,202895.46,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,VALLADOLID,106926.93,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,127192.88999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,39083.67,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,49.0,919.0,0.0,     36,1.0,1.0,A,S,N,KFA,N,MADRID,46394.58,02 - PARTICULARES,0,0,1,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,91018.17,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,54709.14,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,14.0,919.0,0.0,     36,1.0,1.0,A,S,N,KFC,N,VALENCIA,129322.02,02 - PARTICULARES,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,VALLADOLID,94459.02,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,GIRONA,98389.11000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,117108.21,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,LERIDA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,108031.08,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,30.0,919.0,0.0,     36,1.0,1.0,I,S,S,KHE,N,ALBACETE,77310.24,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,86728.62,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,58169.46,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,142907.09999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,70565.64,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,ALBACETE,46612.56,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,149076.59999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,ALBACETE,60161.16,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,VALLADOLID,51495.84,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,140249.40000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,14.0,919.0,0.0,     36,1.0,1.0,I,S,N,KFC,N,VALENCIA,102887.25,02 - PARTICULARES,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,"BALEARS, ILLES",84750.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,ALBACETE,75797.22,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,31.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,46463.49,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,63707.01,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,74499.29999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,30.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,76049.19,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,ALBACETE,65540.43000000001,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,VALLADOLID,38558.04,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,301946.4,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,TARRAGONA,163221.78,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,GIRONA,78783.51,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,134775.84,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,302044.86,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,VALLADOLID,72259.44,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,640037.55,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,ALBACETE,58695.45,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,125669.79,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,ALBACETE,138847.65000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,90119.97,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,108405.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,143774.22,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,ALBACETE,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,141760.8,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,57684.45,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,123877.98,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,82966.26,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,ALBACETE,111514.71,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,147954.93,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,212623.68,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,34.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,ALBACETE,33696.54,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,156764.63999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,919.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,MALAGA,104964.48,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,919.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,HUESCA,80378.81999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,48.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,MADRID,137714.37,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,TARRAGONA,123071.73,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,96688.29,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,TARRAGONA,135062.13,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,32038.92,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,127015.59,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,36.0,922.0,0.0,     36,1.0,1.0,I,S,S,KHE,N,BARCELONA,222809.58,02 - PARTICULARES,0,0,0,1
N,ES,V,25.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,MADRID,172937.58000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,137139.45,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,224284.53,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,HUESCA,93496.53,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,61778.91,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,224947.83,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,77833.89,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,368653.14,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,105165.87,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,91696.2,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,43.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,MADRID,93190.89,02 - PARTICULARES,0,0,0,1
N,ES,H,25.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,MADRID,125362.26,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,72468.84,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,"PALMAS, LAS",117065.22,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,36.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,64808.25,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,264691.44,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,"BALEARS, ILLES",2310217.35,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,48.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,"BALEARS, ILLES",96318.42,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,109668.0,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,220999.23,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,LERIDA,57581.91,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,41.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,132847.86000000002,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,107891.73,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,119973.66,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,"BALEARS, ILLES",233709.72000000003,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,85504.11,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,32235.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,95028.6,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,50374.02,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,244028.01,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,"BALEARS, ILLES",123573.51,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,MALAGA,137790.15000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,102675.38999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,172590.84,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,55946.31,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,53042.81999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,TARRAGONA,35176.32,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,179080.74,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,TARRAGONA,92479.95,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,139006.05,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,122353.95,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,81393.20999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,LERIDA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,170860.11000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,126364.77,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,GIPUZKOA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,138605.55,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,29.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,198686.4,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,144625.44,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,27.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,MALAGA,96318.42,03 - UNIVERSITARIO,0,0,1,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,446297.04,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,108952.17,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,587710.05,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,85931.88,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,216547.8,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,TARRAGONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,27.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,107089.68,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,25.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,119942.94,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,29.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,102874.41,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,83754.9,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,121527.03,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,GIRONA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,157280.28,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,TARRAGONA,46480.92,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,94611.54,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,143167.59,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,"BALEARS, ILLES",96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,35.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,271149.42,02 - PARTICULARES,0,0,0,1
N,ES,V,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,142877.04,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,164208.90000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,104363.4,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,67999.83,03 - UNIVERSITARIO,0,0,1,1
N,ES,H,29.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,168677.40000000002,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,315196.59,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,25.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,213244.08,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,"BALEARS, ILLES",108042.06,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,168866.94,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,24.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,235686.3,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,107916.12,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,71716.86,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,65373.9,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,26.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIPUZKOA,96318.42,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,28.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,60253.77,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,35.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,142599.15000000002,02 - PARTICULARES,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,BARCELONA,283918.11,03 - UNIVERSITARIO,0,0,0,1
N,ES,V,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,GIRONA,83745.51,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,83990.85,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,53008.31999999999,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,"BALEARS, ILLES",165879.81,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,A,S,N,KHE,N,TARRAGONA,78996.87,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,26.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,112329.38999999998,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,162154.59,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,23.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,68975.34,03 - UNIVERSITARIO,0,0,0,1
N,ES,H,28.0,922.0,0.0,     36,1.0,1.0,I,S,N,KHE,N,BARCELONA,89309.4,03 - UNIVERSITARIO,0,0,0,1
