"fecha_dato","ncodpers","ind_empleado","pais_residencia","sexo","age","fecha_alta","ind_nuevo","antiguedad","indrel","ult_fec_cli_1t","indrel_1mes","tiprel_1mes","indresi","indext","conyuemp","canal_entrada","indfall","tipodom","cod_prov","nomprov","ind_actividad_cliente","renta","segmento","ind_ahor_fin_ult1","ind_aval_fin_ult1","ind_cco_fin_ult1","ind_cder_fin_ult1","ind_cno_fin_ult1","ind_ctju_fin_ult1","ind_ctma_fin_ult1","ind_ctop_fin_ult1","ind_ctpp_fin_ult1","ind_deco_fin_ult1","ind_deme_fin_ult1","ind_dela_fin_ult1","ind_ecue_fin_ult1","ind_fond_fin_ult1","ind_hip_fin_ult1","ind_plan_fin_ult1","ind_pres_fin_ult1","ind_reca_fin_ult1","ind_tjcr_fin_ult1","ind_valo_fin_ult1","ind_viv_fin_ult1","ind_nomina_ult1","ind_nom_pens_ult1","ind_recibo_ult1"
2015-01-28,1065984,N,ES,V, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,41,"SEVILLA", 0,72271.79999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065985,N,ES,V, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,37,"SALAMANCA", 1,27063.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065986,N,ES,V, 28,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065987,N,ES,V, 25,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,55624.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065978,N,ES,H, 22,2012-09-24, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,37,"SALAMANCA", 1,93581.73,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064990,N,ES,H, 25,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 1,45058.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064989,N,ES,V, 26,2012-09-21, 0,     34, 1,,1,I,S,S,,KHE,N, 1,30,"MURCIA", 0,64764.45,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064988,N,ES,V, 27,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1,41,"SEVILLA", 1,57585.24000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063969,N,ES,V, 22,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063970,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,31,"NAVARRA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063971,N,ES,V, 34,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,78749.37,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063972,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,152935.56,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063973,N,ES,V, 28,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063974,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,41,"SEVILLA", 1,50141.28,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063975,N,ES,V, 28,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,50,"ZARAGOZA", 1,152520.63,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1,0
2015-01-28,1063976,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,23,"JAEN", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063977,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1, 3,"ALICANTE", 1,52416.18000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063978,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,55929.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063979,N,ES,H, 25,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063980,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,92666.61,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063981,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1, 3,"ALICANTE", 1,213141.3,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063982,N,ES,V, 24,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063983,N,ES,H, 25,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063968,N,ES,H, 26,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1, 3,"ALICANTE", 1,87665.88,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063984,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1063967,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,56970.15,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063965,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,72335.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063950,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,22,"HUESCA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063951,N,ES,H, 24,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,160633.86000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063952,N,ES,V, 24,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,41853.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063953,N,ES,H, 27,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,22,"HUESCA", 0,28027.800000000007,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063954,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,67592.54999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063955,N,ES,H, 24,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,60840.39,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063956,N,ES,H, 28,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,47,"VALLADOLID", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063957,N,ES,V, 22,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,30967.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063958,N,ES,H, 39,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,79836.66,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063959,N,ES,V, 25,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,14,"CORDOBA", 1,39991.71,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063960,N,ES,V, 27,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,14,"CORDOBA", 1,,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1,0
2015-01-28,1063961,N,ES,V, 29,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1, 3,"ALICANTE", 1,78717.95999999999,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1063962,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,45311.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063963,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,60454.89,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063964,N,ES,V, 25,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,66088.77,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063966,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,I,S,S,,KHE,N, 1, 3,"ALICANTE", 0,37419.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063947,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,27969.840000000004,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063985,N,ES,H, 26,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,81498.6,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063987,N,ES,H, 24,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,99510.24,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064010,N,ES,H, 25,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,161302.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064011,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064012,N,ES,H, 32,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,41,"SEVILLA", 0,94859.7,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064013,N,ES,V, 24,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,18,"GRANADA", 0,37517.52,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064015,N,ES,H, 30,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,72660.03,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064016,N,ES,V, 29,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,104919.18,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064017,N,ES,V, 24,2012-09-20, 0,     34, 1,,1.0,I,S,S,,KHE,N, 1, 4,"ALMERIA", 0,73553.06999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064018,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,58019.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064019,N,ES,H, 28,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,14,"CORDOBA", 1,90126.45,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064020,N,ES,V, 24,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,76351.95000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064021,N,ES,V, 37,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,18,"GRANADA", 1,94053.09,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064022,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,41,"SEVILLA", 0,54637.2,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064023,N,ES,H, 28,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1, 6,"BADAJOZ", 1,22922.73,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1064025,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 1,250861.29,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064026,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,41,"SEVILLA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064009,N,ES,H, 27,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,22,"HUESCA", 0,65032.14,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063986,N,ES,H, 32,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,77980.86,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064008,N,ES,V, 24,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,77920.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064006,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063989,N,ES,V, 28,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063990,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,10,"CACERES", 1,118935.69,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063991,N,ES,V, 31,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,14,"CORDOBA", 0,109558.41,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063992,N,ES,H, 23,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,23,"JAEN", 1,131605.16999999998,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063993,N,ES,H, 26,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,88217.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063994,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,110231.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063995,N,ES,H, 29,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,53348.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063998,N,ES,H, 24,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,11,"CADIZ", 0,29839.74,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063999,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,129548.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064000,N,ES,H, 26,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,165363.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064001,N,ES,H, 27,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,38362.83,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064002,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,18,"GRANADA", 0,66841.35,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064003,N,ES,V, 34,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,104409.33,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064004,N,ES,H, 27,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1, 3,"ALICANTE", 1,66210.06,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1,0
2015-01-28,1064005,N,ES,V, 27,2012-09-20, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,50,"ZARAGOZA", 1,37097.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064007,N,ES,H, 25,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 3,"ALICANTE", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1064027,N,ES,H, 34,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,61895.94,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063946,N,ES,V, 23,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,42881.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063944,N,ES,V, 29,2012-09-20, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,28,"MADRID", 0,190251.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063878,N,ES,H, 22,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1,23,"JAEN", 0,49041.0,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063879,N,ES,H, 23,2012-09-20, 0,     34, 1,,1,I,S,N,,KHD,N, 1,14,"CORDOBA", 0,20407.74,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063881,N,ES,H, 29,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1,29,"MALAGA", 0,86749.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063882,N,ES,H, 23,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1,17,"GIRONA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063883,N,ES,V, 25,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063884,N,ES,V, 22,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063885,N,ES,V, 23,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063886,N,ES,H, 22,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,84043.89,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063887,N,ES,V, 29,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1,22,"HUESCA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063888,N,ES,V, 23,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063889,N,ES,V, 26,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 8,"BARCELONA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063890,N,ES,H, 23,2012-09-20, 0,     34, 1,,1,I,S,N,,KHD,N, 1,13,"CIUDAD REAL", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1063891,N,ES,H, 27,2012-09-20, 0,     34, 1,,1,I,S,N,,KHE,N, 1,29,"MALAGA", 0,103118.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
